Date,Tweet_id,Verified,Tweet,User,Location,Source,Likes,Followers,Following,Retweets
2020-11-19 11:53:57,1329392465753690112,False,"@BJP4Punjab Its my humble request to Punjab BJP handle that please do write in Gurmukhi. Punjabi &amp; gurmukhi should be our priority language on social media 🙏🙏

@DineshKumarBJP5 @dushyanttgautam @tarunchughbjp @AshwaniSBJP",Rakesh25182,"Dadu Majra Colony, Chandigarh",Twitter for Android,0,10618,8658,0
2020-11-19 11:47:00,1329390717718786050,False,"@Shuks80 @Aam_Nationalist AAP guys don't realize they ultimately have to face BJP, ppl won't buy ur soft hindutva and congress bashing 24*7 if u keep mum on Modi. MCD/punjab is not far away but these guys refuse to learn from mistakes due to arrogance",FraudDemocracy,,Twitter for Android,0,181,584,0
2020-11-19 11:46:10,1329390505424080897,True,Pyc will protest against bjp president @JPNadda during his visit to punjab https://t.co/14FsldDw3t,IYCPunjab,"Chandigarh, India",Twitter for Android,59,19746,300,25
2020-11-19 11:20:00,1329383921394405379,False,@irahulharoli @rohini_sgh Punjab m be hard hai winning ka BJP party ko.,RajvirS18847835,,Twitter for Android,0,29,44,0
2020-11-19 10:12:11,1329366855727808513,False,"Punjab: Raninder Singh, son of Punjab CM Capt Amarinder Singh arrives at Enforcement Directorate (ED) office in Jalandhar, after being summoned for violation of Foreign Exchange Mgmt Act (FEMA) in connection with an alleged disproportionate assets case. https://t.co/YUD5DJ8gBZ",Tiger_UdaySingh,"Deoghar, Jharkhand, India",Twitter for Android,0,509,534,0
2020-11-19 09:55:53,1329362755493629952,False,"In short, Punjab, AP, Kerala and TN are the only major states remaining to be conquered by BJP. Of this, BJP can still rule Punjab, TN and AP by the virtue of an alliance with the regional parties. So yeah, that just leaves us with Kerala and Telangana (on paper at least)",Goonerblues,,Twitter Web App,3,2073,232,0
2020-11-19 09:41:58,1329359251202969600,False,"@DjKaran @rohini_sgh 1. They defeated BJP 67-3 and 62-8 in the last 2 Delhi Assembly elections! 
2. They performed much better than BJP in Punjab. It is AAP, and not BJP, that is the primary opposition in Punjab.",sumanvdeshpande,,Twitter for Android,0,58,155,0
2020-11-19 09:36:08,1329357782009581568,False,"In delhi, congress attacked BJP. Were they campaign for AAP? 

In Punjab Badals will attack AAP. Will they campaign for Congress? 

Prashant Kanojia is attacking AAP. Is he DIRECTLY campaigning for congress? 

All parties have right to attack their opponents be it ruling or other https://t.co/7S01JlxJlY",Arun2981,,Twitter for iPhone,111,17200,937,43
2020-11-19 09:19:47,1329353667271483392,False,@jollygursharan @Raghav2402 @RaviSinghKA Then how come no justice given to 1984 victims despite 11 years of Bjp in power in center and Bjp/Akali in punjab for 15 years?? Ain't they both trying to save culprits?? https://t.co/t73Tuh5lJv,ItsGurpreet_,Punjab,Twitter for Android,6,210,27,0
2020-11-19 08:34:31,1329342278893187073,False,"All programmes of JP Nadda postponed in Punjab in wake of anti BJP protests 
https://t.co/d7XNnvMtOz",Hindutva__watch,Worldwide,Twitter for Android,5,22580,6180,2
2020-11-19 08:00:45,1329333780276936708,False,"@akhlaquequmar35 Lol.. AAP ko national party ke roop mein dekhna chahte ho par jo national party banane k liye chahiye wo dekhna ni chahte ho. U think AAP can win UK, Goa, Punjab without taking Rational hindu votes from BJP. Ya to AAP supporter khul k bano aur maturely support kro ya phir agnst🙏",Gss_Views,,Twitter for iPhone,0,2690,846,0
2020-11-19 07:55:41,1329332505955115014,False,@India_Progress One way to contain this: BJP becoming more dominant in Punjab politics. Luckily BJP is out of SAD's shadow. Hope Modi and Shah will turnaround BJP's performance in Punjab,mmadanm,Bharatavarsha,Twitter Web App,0,104,1366,0
2020-11-19 07:54:42,1329332256469520384,False,"Congress+ BJP+ Radical media + Liberal media joins hands in creating an artificial havoc in Delhi to prove @ArvindKejriwal govt a failure .
This was clearly expected at their balls are about to get stunned in Punjab, UK, Goa and MCD .",Kishlaysharma,,Twitter for Android,83,1727,1331,36
2020-11-19 07:25:24,1329324883470237697,False,Anti national and conversion activities most rampant in these 4 states. Punjab TN Kerala and Andhra. Guess whats common in all these 4 states? BJP is not a relevant party in these states yet!,India_Progress,Somewhere nice,Twitter Web App,29,18329,969,7
2020-11-19 06:15:53,1329307389980393474,False,"@AamAadmiParty @raghav_chadha Dear mr. Raghav Chadha, take care of yr own party. What happened in Punjab and what happened to most of yr founder members is a well known fact. u have backstabbed voters of delhi by aligning with BJP. Peep into yr own collars before U point out yr dirty fingers to Congress.",AnoopMaheshwar5,"Noida, India",Twitter for Android,2,1831,2437,0
2020-11-19 05:10:47,1329291004562685957,False,"@rohini_sgh Insecurity that ppl of Goa might vote out bjp in next election but they might choose INC instead of AAP as it happened in Punjab 2017,So instead of appealing to ppl that pls vote out bjp ,they are appealing to not to vote for INC,Entire poltical science it seems.😊🙏",rrk_nasik,,Twitter for Android,1,335,172,0
2020-11-19 04:56:22,1329287376183574528,False,"@SuranjeetBharg3 I have many friends from bangal, bangali never saw development in LEFT era so they think this is development same like bihar (Lalu vs Nitish), see development in punjab haryana &amp; Gujarat the way she is supporting terrorists &amp; killers of BJP workers is pathetic, TMC is gunda party",OptionSeries,,Twitter Web App,0,4,28,0
2020-11-19 04:44:30,1329284391554543616,False,"@Akali_Dal_ asks BJP leadership to take note of irresponsible utterances against #SriAkalTakht Jathedar

#PunjabNews #punjab 

https://t.co/rhCn8lrqMx",ptcnews,"Mohali, India",TweetDeck,1,14100,79,0
2020-11-19 04:40:49,1329283465645150218,False,"@pbhushan1 By the way FUDDU VAKEEL have every right to speak his filthy mind but someone ask this wise ass nut job that  there are other states besides UP &amp; MP !! Like Rajasthan, Maharashtra, Punjab, WB, AP. Telangana, Tamil Nadu etc How much PARSHANT is paid to defame BJP ruled states?",RRattan9,"New Delhi, India",Twitter for iPad,0,73,264,0
2020-11-19 04:40:08,1329283292567281666,False,"@rahulkanwal @satenderchauhan Better for @BJP4India. Despite being power, #BJP is not a top two party of #Punjab. #Badals won't allow it. BJP should make distance from such family parties @Akali_Dal_ @ShivSena",KBaitalik,haldia,Twitter for Android,0,17,409,0
2020-11-19 04:36:10,1329282294503260160,False,"@Sach_Kadwa_Hai @AamAadmiParty @raghav_chadha And they are doing waht they do the best. Attack congress who is in opposition, and protect bjp which is in power. 
Last time they scored 0 in goa, elec were held same time when they did fairly well in Punjab..now the best part is they can't go any down from their last tally.😂",Kshitwitt,"Pune, India",Twitter for Android,6,178,530,0
2020-11-19 04:34:16,1329281815207505921,False,"Out of 29 states only in 10 states BJP has a clean majority

On the other hand, with BJP - 
In Sikkim, 0 seat
In Mizoram, 0 seat
In Tamilnadu, 0 seat

BJP has
Out of 175 in Andhra, only 4 
Out of 140 in Kerala, only 1
Out of 117 in Punjab, only 3
Out of 294 in Bengal, only 3",SubaramaniyanP,Thiruvallur,Twitter for Android,1,3801,155,0
2020-11-19 03:42:39,1329268826437869568,False,"@rohini_sgh @DjKaran Makes total sense, they want to take congress's spot which they sold out to BJP in exchange for punjab",krishnavallabh,,Twitter for Android,3,235,1427,0
2020-11-19 03:41:29,1329268531980955648,False,@aajtak @satenderchauhan Very tough to win election in Punjab by bjp,parvinder1971,chandigarh,Twitter for Android,0,120,78,0
2020-11-19 03:36:44,1329267336352653314,False,@KDharmapuri @Karthik73023829 @swetamishraa @Ensoilife @khushsundar @KesavaVinayakan @tweets_tinku @Arunlagidi @kaultheking @Indirakkdi @lakshmibjpwomen @Saffronkoffee @Jayashree_Ravis @CTRavi_BJP @CTR_Nirmalkumar @HRajaBJP @Narayanan3 @BJP4TamilNadu @VinojBJP @CTvMy6pSusCTZp @karthikeyancbe @ramaravi7779 @imkarjunsampath @Iyervval @DomzalskiJim @lalitha_jr @LakshmiRamanuj2 @UnSubtleDesi @NupurSharmaBJP @ImranKhanPTI sage valmiki remained loyal to his tribe n place he was in. he was working for the welfare of the family looting in the highways. but @khushsundar  works for the welfare of Pakistan backstabbing India. note: her parents were born in Punjab where dreaded terrorist Kazan was born 2,KAUL_FOOLUDA420,,Twitter for Android,0,167,1171,0
2020-11-19 02:51:29,1329255951010996232,True,Bjp’s strategy to arm twist farmers to end peaceful agitation by not allowing goods trains to Punjab smacks of vengeance towards its own people and a state that has contributed towards India’s inclusive growth. There’s black marketing of urea fertiliser due to such harsh measures https://t.co/7fQJ0W0dsA,SukhpalKhaira,,Twitter for iPhone,41,41350,55,6
2020-11-19 02:49:17,1329255396393979904,False,BREAKING: SAD asks BJP #Leadership to take note of #Irresponsible utterances #Against Sri Akal Takth Jathedar - https://t.co/QlkFgY20mn - #SADBJP #SriAkalTakthJathedar - I Am Punjab,iam_punjab,,IAmPunjab Twitter,0,43,358,0
2020-11-19 02:39:37,1329252962552537088,False,#primeministerofindia #Urbanladder .Punjab under bjp attack but punjab people bravery fight against this. Now all farmers of punjab ready to gheroed delhi 26 27 nov @ndtv @Dipankar_cpiml @nstomar @JPNadda https://t.co/ZJFuBd5eQ8,PunjabKisanUnio,"Chandigarh, India",Twitter for Android,8,135,20,3
2020-11-19 01:40:23,1329238058714087425,False,"@AamAadmiParty @raghav_chadha Goa has BJP govt.for last so many years and Raghav Chadha blaming Congress .Goans don't trust AAP .They betrayed people of Punjab ,after elections Kejriwal apologised to drug mafia gang and BJP's tainted leaders too .AAP,BJP will make deals in election .How could BJP won in Delhi",vineeta0202,India,Twitter for Android,0,1389,715,0
2020-11-19 01:32:11,1329235992532844544,False,"@AamAadmiParty @raghav_chadha AAP lost deposits in all elections ,contested in various states .In Punjab they promised to send drug mafia gang behind bars  After elections tendered written apology letters to them.Don't vote AAP which is as "" secular as BJP.""BJP,AAP hidden partners like BJP ,BSP.",vineeta0202,India,Twitter for Android,0,1389,715,0
2020-11-18 20:38:52,1329162177446494211,False,@RahulGandhi @INCIndia Does BJP handles punjab? https://t.co/Xga8T3W4fg,shubham288025,"Mumbai, India",Twitter for Android,0,115,353,0
2020-11-18 20:33:46,1329160893708558336,False,"Punjab BJP chief Ashwani Sharma, Vijay Sampla detained at start of their yatra
https://t.co/C7V7yhY308",Hindutva__watch,Worldwide,Twitter for Android,3,22580,6180,0
2020-11-18 19:37:13,1329146663634518016,False,"BJP will have to work hard to get Hindu votes in Punjab. Traditionally, Punjabi Hindus vote for the congress and now Kejriwal in his new Avatar(Bajrangbali Bhagat) will also try hard to impress them as last time they voted against him. https://t.co/yXTkgsCbf3",LavishSharda,"Punjab, India",Twitter for iPhone,0,409,99,0
2020-11-18 19:27:19,1329144170095595520,False,"BJP will lose security deposit on all seats in 2022 Punjab polls: AAP

https://t.co/GSnxusboSg",iepunjab,Chandigarh,Twitter for iPhone,3,1908,56,0
2020-11-18 19:20:25,1329142433221787648,False,It's BJP vs SAD after Akal Takht Jathedar suggests 2019 Lok Sabha polls were rigged https://t.co/7SVwcZux9L via @GoogleNews,cornucopiamedia,India,Twitter for Android,0,400,1,0
2020-11-18 18:57:33,1329136680540938241,False,"BJP will lose security deposit on all seats in 2022 Punjab polls: AAP
https://t.co/fQbno0CYt7",Hindutva__watch,Worldwide,Twitter for Android,5,22580,6180,1
2020-11-18 17:45:29,1329118543502217216,False,@ThePrintIndia @AneeshaBedi The Punjab people are without power . Power blockade by centre for not agreeing to the farm bills.   don't understand how they have become negligent.  They are trying to impress BJP RSS worker's.,daudar_singh,,Twitter Web App,0,19,22,0
